Classification,year,artist,country
Video,1979,Joe Dea,United States
Video,1985,Zbigniew Rybczynski,Poland
Video,1985,Lol Crème,United Kingdom
Video,1985,Kevin Godley,United Kingdom
Video,1977,Michael Nesmith,United States
Video,1977,Michael Nesmith,Canada
Video,1977,William Dear,United States
Video,1977,William Dear,Canada
Video,1975,Bruce Gowers,United Kingdom
Video,1985,Dale Hoyt,United States
Video,1985,Test Dept.,United Kingdom
Video,1986,Dan Boord,United States
Video,1986,Greg Durbin,United States
Video,1984,Mao Kawaguchi,Japan
Video,1984,Ayumi Shino,Japan
Video,1986,Bill Viola,United States
Video,1983,Bill Seaman,United States
Video,1980,Ardele Lister,Canada
Video,1981,Colin Campbell,Canada
Video,1986,Stuart Sherman,United States
Video,1986,Stuart Marshall,United Kingdom
Video,1984,Vanalyne Green,United States
Video,1997,Kristin Lucas,United States
Video,1984,Mary McFerran,United States
Video,1974,Anna Bella Geiger,Brazil
Video,1986,Norman Cohn,Canada
Video,1981,Fred Simon,United States
Video,1972,TVTV,United States
Video,1983,Anna Bella Geiger,Brazil
Video,1984,Ken Feingold,United States
Video,1983,Ken Feingold,United States
Video,1974,TVTV,United States
Video,1984,Jon Alpert,United States
Video,1983,Julie Zando,United States
Video,1987,Julie Zando,United States
Video,1988,Pratibha Parmar,United Kingdom
Video,1984,Julie Zando,United States
Video,1989,Mako Idemitsu,Japan
Video,1976,Anna Bella Geiger,Brazil
Video,1990,Ken Kobland,United States
Video,1989,Joan Jonas,United States
Video,1978,Graeme Whifler,United States
Video,1978,Residents,United States
Video,1991,Bill Viola,United States
Video,1975,Residents,United States
Video,1977,Jean-Luc Godard,France
Video,1977,Jean-Luc Godard,Switzerland
Video,1977,Anne-Marie Miéville,France
Video,1977,Anne-Marie Miéville,Switzerland
Video,1978,Jean-Luc Godard,France
Video,1978,Jean-Luc Godard,Switzerland
Video,1978,Anne-Marie Miéville,France
Video,1978,Anne-Marie Miéville,Switzerland
Video,1986,Chip Lord,United States
Video,1985,Jean-Luc Godard,France
Video,1985,Jean-Luc Godard,Switzerland
Video,1985,Anne-Marie Miéville,France
Video,1985,Anne-Marie Miéville,Switzerland
Video,1993,Zacharias Kunuk,Canada
Video,1986,Jean-Luc Godard,France
Video,1990,Chris Marker,France
Video,1990,Helen De Michiel,United States
Video,1982,Jean-Luc Godard,France
Video,1976,Joan Jonas,United States
Video,1980,Jean-Luc Godard,France
Video,1989,Chris Marker,France
Video,1983,Joan Jonas,United States
Video,1994,Péter Forgács,Hungary
Video,1994,Zacharias Kunuk,Canada
Video,1975,Hannah Wilke,United States
Video,1974,Hannah Wilke,United States
Video,1983,Antonio Muntadas,Spain
Video,1986,Antonio Muntadas,Spain
Video,1991,Antonio Muntadas,Spain
Video,1992,Péter Forgács,Hungary
Video,1989,Edin Vélez,United States
Video,1992,Pipilotti Rist,Switzerland
Video,1989,Steve Reinke,Canada
Video,1992,Steve Reinke,Canada
Video,1995,Steve Reinke,Canada
Video,1996,Steve Reinke,Canada
Video,1994,Steve Reinke,Canada
Video,1993,Steve Reinke,Canada
Video,1991,Steve Reinke,Canada
Video,1977,Vito Acconci,United States
Video,1995,Paul McCarthy,United States
Video,1974,Paul McCarthy,United States
Video,1991,Paul McCarthy,United States
Video,1987,Paul McCarthy,United States
Video,1987,Nancy Buchanan,United States
Video,1981,Juan Downey,Chile
Video,1974,Eleanor Antin,United States
Video,1976,Eleanor Antin,United States
Video,1998,Olga Stolpovskaya,Russian Federation
Video,1998,Dmitry Troitsky,Russian Federation
Video,1972,Eleanor Antin,United States
